OBJECTID,NAME,GeoNew,SqMi,Zip_Code,Median_Inc,Median_I_1,Percent_Re,RSO,Occupied_H,RSO_per_Oc,Per_who_Pa,Population,High_Chang,Current_Ra,Future_Rai,Housing_Pr,Affordable,Eligible,F7indicato,F2000_est,Difference,Percent_Di,Exclusion_,SHAPE_Length,SHAPE_Area
406,2063,A06037206300,0.238091619053,90021,10676,549,99.353727,240,2280,0.105263,28.697572,5372,0.940586,0.845371,0.731525,0,0.816429,Eligible,0.597923939529,4995,377,7.547547548, ,0.039430530543507,6.02046772600359e-05
407,2181.20,A06037218120,0.171895879979,90019,34137,4148,73.462002,903,1454,0.621045,48.784722,5043,0,0,0,0.639627,0,Eligible,0.310615046142,4588,455,9.91717524, ,0.0263568683172818,4.34674735671052e-05
408,2094.03,A06037209403,0.0533589236584,90017,16035,2189,100,896,1304,0.687117,37.960123,3586,0.937353,0.966194,0,0,0.412707,Eligible,0.474642610702,3480,106,3.045977011, ,0.0147847363374825,1.34944701585774e-05
409,2089.02,A06037208902,0.0710606989637,90057,28500,4000,100,468,574,0.815331,30.313589,2237,0.937112,1,0,0,0,Eligible,0.422490630565,2344,-107,-4.564846416, ,0.0172583277590273,1.79719558275056e-05
410,2122.03,A06037212203,0.0410482128082,90005,24238,8891,99.497307,715,1043,0.685523,31.875607,2785,0.719372,0.968908,0,0,0,Eligible,0.39290816455,2876,-91,-3.164116829, ,0.0132218016995849,1.03819203245918e-05
411,1836.20,A06037183620,0.199789407635,90042,50566,9987,73.141264,507,963,0.52648,30.163447,3243,0.869792,0.966322,0,0,0,Eligible,0.377590012505,3316,-73,-2.201447527, ,0.0286305390196296,5.05643505139927e-05
412,1393.03,A06037139303,0.160437594402,91356,46158,5570,78.046654,1326,1914,0.69279,26.497533,4724,0,0,0,0,0,Eligible,0.167481560552,4465,259,5.806405845, ,0.026536697241419,4.06345353193658e-05
413,1234.10,A06037123410,0.191925237419,91605,34964,7622,80.70659,741,1187,0.624263,40.640641,4091,0,0,0,0,0,Eligible,0.20772498776,4487,-396,-8.826374938, ,0.0286459150927232,4.86222753828241e-05
414,1200.10,A06037120010,0.218364429515,91402,55739,8099,39.088398,139,687,0.202329,41.056911,2896,0,0,0,0,0,Eligible,0.129178843874,3384,-488,-14.42080378, ,0.0309751539828323,5.53336162565714e-05
415,1175.10,A06037117510,0.129377855248,91343,40363,13918,84.853787,436,947,0.460401,37.783375,4001,0,0,0,0,0,Eligible,0.200870152034,4136,-135,-3.264023211, ,0.0256453716599176,3.27905624265303e-05
416,2948.10,A06037294810,0.123748522684,90744,34861,2977,89.97344,506,977,0.517912,37.669683,4518,0,0,0,0,0,Eligible,0.211749841313,4039,479,11.85937113, ,0.0226029300488262,3.11932289604917e-05
417,2423,A06037242300,0.243260431591,90002,36616,6253,63.129645,419,1079,0.388323,35.390946,4845,0,0.965466,0,0,0.425692,Eligible,0.259440544851,3784,1061,28.03911205, ,0.0335296238853805,6.144330857532e-05
418,2379,A06037237900,0.378069175162,90047,39631,9982,42.398119,290,1299,0.223249,43.30855,3842,0,0,0,0,0,Eligible,0.140133606757,3537,305,8.623126944, ,0.0408266180800508,9.5519375430486e-05
419,2286,A06037228600,0.203464492293,90011,24348,4443,84.162801,813,986,0.824544,49.140049,4754,0,0,0,0.59051,0.29469,Eligible,0.343479429887,4667,87,1.864152561, ,0.0292768698929769,5.14256398723882e-05
420,2226,A06037222600,0.251715965777,90007,29528,5305,81.501933,1172,1566,0.748404,32.446809,5535,0,1,0,0,0,Eligible,0.262969699686,5419,116,2.14061635, ,0.031983920123145,6.36350697743614e-05
421,2089.04,A06037208904,0.0432832691715,90057,16166,2089,99.560504,697,1211,0.575557,41.825726,3514,0.927999,0.899059,0,0,0.308839,Eligible,0.470472446231,3709,-195,-5.257481801, ,0.0136762585422556,1.09471863619508e-05
422,1236.02,A06037123602,0.358183196172,91401,43304,8069,65.194346,561,1332,0.421171,43.577982,3396,0,0,0,0,0,Eligible,0.181682984705,3461,-65,-1.878069922, ,0.0415318736789314,9.07237911793799e-05
423,1224.10,A06037122410,0.272956146821,91605,26313,3986,92.958515,691,1032,0.669574,35.721703,3788,0,0,0,0.699407,0,Eligible,0.320709999744,4041,-253,-6.260826528, ,0.033456475599282,6.9156034290982e-05
424,1313,A06037131300,0.431637156553,91335,54712,12479,28.728116,0,1117,0,52.713178,4767,0,0,0,0,0,Eligible,0.130987748732,4781,-14,-0.292825769, ,0.0425149550570716,0.000109372518570908
425,1153.02,A06037115302,0.323458981208,91324,45577,13209,67.164533,647,974,0.664271,37.248841,4234,0,0,0,0,0,Eligible,0.179439687236,4802,-568,-11.82840483, ,0.0369633047270799,8.19725220328353e-05
426,2413,A06037241300,0.201604612969,90044,31307,5046,61.513158,295,680,0.433824,47.103275,2139,0,0.992504,0,0,0,Eligible,0.261315900643,2230,-91,-4.080717489, ,0.0309173847130488,5.09080916505218e-05
427,2284.10,A06037228410,0.107226807082,90011,35159,7607,68.818478,462,703,0.657183,41.566265,3377,0,0,0,0,0,Eligible,0.178575684502,3421,-44,-1.286173633, ,0.0214853534634466,2.71048377079837e-05
428,2042,A06037204200,0.116294434712,90033,29940,6720,85.378835,739,855,0.864327,36.507937,3194,0,0.991353,0,0,0.299601,Eligible,0.298820997248,3280,-86,-2.62195122, ,0.0235103402514897,2.94075009474835e-05
429,2062,A06037206200,0.223451127487,90013,15423,4568,77.512156,47,1764,0.026644,25.568182,3040,0.945132,0.995025,0.9,0,0.49955,Eligible,0.565858485598,3477,-437,-12.56830601, ,0.0345209870303648,5.65066103100444e-05
430,2098.20,A06037209820,0.0691530305179,90015,25740,4367,76.877608,722,769,0.938882,41.415663,2891,0.932439,0,0,0.643407,0,Eligible,0.437628217265,2708,183,6.757754801, ,0.0173371747303621,1.74875575055636e-05
431,2114.20,A06037211420,0.147131275894,90004,32070,4432,71.21643,772,1288,0.599379,32.564842,3199,0.864469,0,0,0,0,Eligible,0.305527315289,4117,-918,-22.29778965, ,0.024781521510698,3.72182120079835e-05
432,1918.10,A06037191810,0.156077134221,90038,30704,5502,94.147515,1138,1326,0.85822,38.344051,3742,0.889855,0,0,0,0.276638,Eligible,0.381675917167,4095,-353,-8.62026862, ,0.0290361361422531,3.94888679074889e-05
433,1926.20,A06037192620,0.0940369738218,90004,30104,6339,90.848982,1047,1289,0.812258,38.23052,3821,0.864469,1,0,0,0,Eligible,0.423785148267,4253,-432,-10.15753586, ,0.0229042385635929,2.37889512274973e-05
434,1279.10,A06037127910,0.250869972314,91405,28875,5235,84.550973,891,1417,0.628793,35.891089,4833,0,0,0,0,0,Eligible,0.197823152245,4898,-65,-1.327072274, ,0.0320329173714798,6.35549594438822e-05
435,1232.05,A06037123205,0.292545038041,91605,36900,7169,75.605413,504,692,0.728324,33.935018,2808,0,0,0,0,0,Eligible,0.167165165271,2700,108,4, ,0.0346093061534082,7.41096858350562e-05
436,2932.01,A06037293201,0.412787541763,90501,58194,10024,50.355766,926,2055,0.450608,25.664452,6774,0,0,0,0,0,Eligible,0.116540106629,6537,237,3.628659819, ,0.0415007931143607,0.000104115681692314
437,1343.05,A06037134305,0.138054435557,91304,39886,7642,99.448217,1010,1110,0.90991,26.406534,4712,0,0,0,0,0,Eligible,0.20570655892,4142,570,13.76146789, ,0.0250812320014315,3.49828419634624e-05
438,1032,A06037103200,2.58410666248,91342,54697,25989,21.49908,365,2178,0.167585,35.674157,6289,0,0,0,0,0,Eligible,0.0960720093105,5876,413,7.025341646, ,0.154835969823715,0.000655236668593842
439,1234.20,A06037123420,0.303736294718,91605,38000,10172,73.32756,743,1352,0.549556,40.563086,4637,0,0,0,0,0,Eligible,0.193652221249,4512,125,2.770390071, ,0.0430110921511648,7.69443545742684e-05
440,2426,A06037242600,0.183790833579,90059,13264,6067,96.693322,55,1181,0.046571,34.744268,4634,0,0.759762,0,0,0,Eligible,0.273484002658,4653,-19,-0.408338706, ,0.0277977572101117,4.64133282969039e-05
441,2772,A06037277200,0.40115575673,90045,55991,8530,82.003854,893,988,0.903846,26.674641,2595,0,0,0.898311,0,0,Eligible,0.301069947546,3743,-1148,-30.67058509, ,0.044408724407242,0.000101329909239541
442,2911.10,A06037291110,0.274230657756,90044,36580,5381,72.297095,585,1188,0.492424,35.483871,3339,0,0.827326,0,0,0,Eligible,0.232539698275,3133,206,6.575167571, ,0.03525018245556,6.92422051990918e-05
443,2911.30,A06037291130,0.498634081353,90247,47500,11112,23.547486,158,1020,0.154902,64.765101,3580,0,0,0,0,0,Eligible,0.167633707667,3507,73,2.081551183, ,0.0465581779133001,0.000125876469550365
444,2912.10,A06037291210,0.479771594656,90247,44604,5138,58.659639,421,1425,0.295439,36.868064,5345,0,0,0,0,0,Eligible,0.160120922283,4961,384,7.740374924, ,0.0459142753104046,0.000121094777863249
445,2912.20,A06037291220,0.316105753731,90247,41563,10030,60.480045,371,1024,0.362305,37.073171,3594,0,0,0,0,0,Eligible,0.162436462761,3479,115,3.305547571, ,0.0369461743661632,7.97742868505611e-05
446,2913,A06037291300,0.925698155703,90248,58365,8314,13.910422,77,965,0.079793,38.043478,2358,0,0,0,0,0,Eligible,0.0740424797043,2788,-430,-15.4367355, ,0.0960880027329358,0.000233580710691107
447,2920,A06037292000,1.44461941593,90501,43107,4348,74.682779,863,1793,0.481316,43.541033,6641,0,0,0,0,0,Eligible,0.204544902985,6468,173,2.667639193, ,0.122174274887755,0.000364452784299189
448,2932.02,A06037293202,0.405496906439,90501,34441,6040,82.844138,986,1765,0.55864,35.031403,6408,0,0,0,0,0,Eligible,0.194979077504,6648,-240,-3.608460374, ,0.042623155064218,0.00010226373570356
449,2933.04,A06037293304,0.219910157734,90710,46699,4889,71.248877,716,1421,0.503871,25.849639,4460,0,0,0,0,0,Eligible,0.15293702626,4207,253,6.013786546, ,0.0301943597971362,5.54413787600402e-05
450,2941.20,A06037294120,0.601424427757,90744,46378,5423,53.502919,231,529,0.436673,33.333333,2398,0,0,0,0,0,Eligible,0.134245936633,2483,-85,-3.423278292, ,0.0528710539429178,0.000151630410887365
451,2944.10,A06037294410,0.317639068941,90710,46415,6587,57.628805,109,1589,0.068597,24.970964,5053,0,0,0,0,0,Eligible,0.131747566617,3854,1199,31.11053451, ,0.0386887218591289,8.00810913031015e-05
452,2946.20,A06037294620,0.324982981775,90744,46813,9731,50.846368,532,1091,0.487626,32.695985,4673,0,0,0,0,0,Eligible,0.127177632773,3931,742,18.87560417, ,0.038733868175728,8.19261220705945e-05
453,2945.10,A06037294510,0.200114524708,90744,37335,7578,54.269491,480,999,0.48048,34.163701,4581,0,0,0,0,0,Eligible,0.141940468394,4266,315,7.383966245, ,0.0291162188237358,5.04470484039916e-05
454,2948.20,A06037294820,0.148084764044,90744,33302,3591,88.510301,629,884,0.711538,19.605263,3787,0,0,0,0.682422,0,Eligible,0.274152574694,3555,232,6.526019691, ,0.0246974375214453,3.73277664783866e-05
455,2949,A06037294900,0.248892597925,90744,35855,9823,66.17984,156,817,0.190942,35.051546,3492,0,0,0,0,0,Eligible,0.168524311525,3302,190,5.757408735, ,0.0404326994432088,6.27347078469778e-05
456,2962.10,A06037296210,0.216061520438,90731,23462,8297,81.984518,635,936,0.678419,38.980892,2842,0,0,0,0,0,Eligible,0.199709531543,2850,-8,-0.280701754, ,0.0288041908834769,5.44415836743713e-05
457,2946.10,A06037294610,0.318113526511,90744,36171,3699,53.798375,627,1149,0.545692,32.793522,4194,0,0,0,0,0,Eligible,0.142096240791,3875,319,8.232258065, ,0.0360702185904824,8.0194234978067e-05
458,2965,A06037296500,0.350605014552,90731,36274,6169,76.293622,578,1244,0.46463,29.633621,4160,0,0,0,0,0,Eligible,0.163575249322,3796,364,9.589041096, ,0.0418950373021745,8.8343589453313e-05
459,2971.20,A06037297120,0.171051155959,90731,39589,4444,84.60925,759,1175,0.645957,32.73872,3849,0,0,0,0.685584,0,Eligible,0.296587778437,3314,535,16.14363307, ,0.0305001087127067,4.30900480616123e-05
460,2761,A06037276100,0.373983323853,90045,61143,7856,82.809365,920,2929,0.3141,31.779489,5989,0,0,0,0,0,Eligible,0.189748469589,4461,1528,34.25240977, ,0.0800590453386681,9.44926141173748e-05
461,2774,A06037277400,0.241145911811,90045,36950,7623,99.00806,310,613,0.50571,33.830846,1613,0,0,0.9,0,0,Eligible,0.347488544942,4798,-3185,-66.38182576, ,0.0311814399354579,6.09096213072555e-05
462,2400.20,A06037240020,0.277908254797,90002,40221,6796,48.695179,411,1285,0.319844,34.34992,5564,0,0,0,0,0,Eligible,0.138903160859,4262,1302,30.54903801, ,0.0405592097061263,7.01996175615014e-05
463,2752,A06037275200,0.179116244533,90066,48438,12321,81.709402,870,1608,0.541045,29.024943,4101,0,0,0,0,0,Eligible,0.180814400294,4279,-178,-4.159850432, ,0.0323454937012665,4.52672012806542e-05
464,2264.20,A06037226420,0.164843181361,90011,25662,4229,88.264496,806,1212,0.665017,34.622468,5052,0.847612,0.927555,0,0,0.324674,Eligible,0.429407617874,5155,-103,-1.998060136, ,0.0266780593645268,4.16731658157524e-05
465,2190.10,A06037219010,0.170215613814,90018,48682,8570,42.474576,436,807,0.540273,50.129199,2957,0,0.776022,0.692131,0,0,Eligible,0.325200972315,2602,355,13.64335127, ,0.0293172923404689,4.3034340128629e-05
466,2095.20,A06037209520,0.0892557946634,90006,24743,4698,94.246689,678,879,0.771331,40.334129,2422,0.92413,0.855622,0,0,0.443079,Eligible,0.465656526466,2772,-350,-12.62626263, ,0.0198036760882377,2.25720857202926e-05
467,2087.20,A06037208720,0.0636037541524,90057,21150,2531,99.748053,1386,1507,0.919708,39.840638,4366,0.765143,0.805818,0,0.695286,0,Eligible,0.522240066081,3609,757,20.97533943, ,0.020277057862267,1.60871701215686e-05
468,2087.10,A06037208710,0.0657846289988,90057,39082,4369,91.837796,1229,1791,0.686209,31.975309,3852,0.814192,0.830041,0,0.879265,0,Eligible,0.52991816269,4451,-599,-13.45764997, ,0.0167766942932255,1.66395266584252e-05
469,1909.01,A06037190901,0.189262008269,90028,30828,5439,97.12378,1316,1465,0.898294,36.950355,4152,0.900092,0.870289,0,0,0.30252,Eligible,0.448978381206,4931,-779,-15.80433002, ,0.0277305872842631,4.788807361348e-05
470,2943.02,A06037294302,0.32448590516,90744,47993,8459,50.303951,367,1201,0.305579,31.438721,5325,0,0,0,0,0,Eligible,0.126719708771,4703,622,13.22594622, ,0.0436788474774781,8.17982652737667e-05
471,2944.21,A06037294421,0.2554984892,90710,42949,13958,79.678457,296,926,0.319654,26.946108,3110,0,0,0,0,0,Eligible,0.159203721968,2858,252,8.817354794, ,0.0480412127239957,6.44118798511209e-05
472,2947.01,A06037294701,0.676518550638,90744,32558,5381,81.211927,512,804,0.636816,31.29771,3155,0,0,0,0,0,Eligible,0.181061472232,3128,27,0.863171355, ,0.0598569974026278,0.000170526579932979
473,1014,A06037101400,2.43613663779,91042,61281,9289,27.138505,122,1547,0.078862,59.175258,4305,0,0,0,0,0,Eligible,0.16330448841,3760,545,14.49468085, ,0.133831513948139,0.000617501239544461
474,1834.02,A06037183402,0.198240601664,90041,43222,10282,61.650485,569,904,0.629425,36.046512,3208,0.847913,0,0,0,0,Eligible,0.287409465655,2945,263,8.930390492, ,0.0332520292591035,5.01787228690304e-05
475,1837.01,A06037183701,0.212688154351,90042,44435,6026,79.696449,792,1307,0.605968,25.28616,3492,0.869792,0.955549,0,0,0,Eligible,0.369433489606,3876,-384,-9.91192292, ,0.037822070040633,5.38251215123651e-05
476,1862.01,A06037186201,0.201544608145,90041,44784,7175,72.270804,375,1157,0.324114,26.364692,3547,0.818083,0,0,0,0,Eligible,0.270070568284,3137,410,13.06981192, ,0.0367789245871054,5.10123289375593e-05
477,1863.02,A06037186302,0.650661957448,90065,59625,8764,36.809545,493,1654,0.298065,15.789474,4548,0.699925,0,0,0,0,Eligible,0.181323743696,5344,-796,-14.89520958, ,0.0536914149548844,0.000164669989836168
478,2969.02,A06037296902,0.189184828396,90731,42212,15066,81.699346,1128,1560,0.723077,26.222935,3920,0,0,0,0,0,Eligible,0.160662255612,3781,139,3.676276117, ,0.0373577681742829,4.76618349190483e-05
479,1042.04,A06037104204,0.987165303662,91342,52917,17964,35.233676,128,708,0.180791,27.675277,3438,0,0,0,0,0,Eligible,0.0942760264739,2961,477,16.10942249, ,0.0937771701410149,0.000250361775478025
480,1241.04,A06037124104,0.125261103685,91606,34125,9839,90.822544,720,1013,0.71076,30.379747,2626,0.796262,0,0,0,0,Eligible,0.318715707533,2717,-91,-3.349282297, ,0.024734020602442,3.17285985408711e-05
481,1864.03,A06037186403,0.208347568312,90065,42845,6571,61.416281,397,832,0.477163,26.454034,3028,0.792994,0,0,0,0,Eligible,0.259170176615,3032,-4,-0.122259757, ,0.0352088633583336,5.27282101645021e-05
482,1864.04,A06037186404,0.154879386178,90065,42292,10674,67.718069,456,718,0.635097,28.544061,2600,0.794859,0,0,0,0,Eligible,0.273606327857,2745,-145,-5.292455832, ,0.02604306437692,3.91941673363944e-05
483,1891.01,A06037189101,0.15259600227,90027,54704,11537,87.096774,1095,1454,0.753095,29.80695,2760,0.879619,0.859223,0,0,0,Eligible,0.388175246411,2980,-220,-7.382550336, ,0.0248911084501132,3.86154288904951e-05
484,1908.02,A06037190802,0.187935215088,90028,33167,6281,79.064504,874,1382,0.632417,37.779619,2698,0.900092,0.867332,0,0,0,Eligible,0.397837765723,3331,-633,-19.00330231, ,0.0276192014535214,4.75523296890792e-05
485,1913.01,A06037191301,0.10561015712,90029,41808,4350,86.677178,660,960,0.6875,18.327606,2541,0.88658,0.966673,0,0,0.377485,Eligible,0.397769963632,2668,-127,-4.76011994, ,0.0270403983701377,2.67213714374753e-05
486,1913.02,A06037191302,0.163117770708,90027,41833,10643,93.070539,800,954,0.838574,25.78125,2433,0.879619,1,0,0,0.229504,Eligible,0.413390563412,2912,-479,-16.44917582, ,0.0283239948274151,4.12738063919045e-05
487,1919.01,A06037191901,0.298506839488,90038,53446,5621,94.805195,753,1800,0.418333,21.621622,3388,0.889855,0.752163,0,0,0,Eligible,0.378690725262,3822,-434,-11.35531136, ,0.0363074780463129,7.55263947456286e-05
488,1249.02,A06037124902,0.130721415151,91607,42809,5673,81.732118,888,1544,0.57513,30.924631,2886,0.752448,0,0,0,0,Eligible,0.301212858391,2827,59,2.08701804, ,0.0251058410456031,3.31059034616329e-05
489,1958.04,A06037195804,0.129672374185,90026,48030,7435,77.568493,925,1053,0.878443,18.076477,2355,0.907053,0,0,0,0,Eligible,0.277043814266,3006,-651,-21.65668663, ,0.0230071799689271,3.2804221368589e-05
490,1959.01,A06037195901,0.112306556955,90029,51114,10149,89.593301,932,1113,0.837376,22.144289,2566,0.88658,0.792769,0,0,0,Eligible,0.358806883149,2575,-9,-0.349514563, ,0.0238598481248774,2.84145960919169e-05
491,1959.02,A06037195902,0.1342435553,90026,47222,21208,73.937247,795,998,0.796593,28.743316,1976,0.907053,0,0,0,0,Eligible,0.301501327695,2104,-128,-6.08365019, ,0.0243017497362703,3.3963662132915e-05
492,1959.03,A06037195903,0.0919230130121,90026,52197,7006,87.656819,905,958,0.944676,18.742724,2476,0.907053,0.786546,0,0,0,Eligible,0.362450812183,2565,-89,-3.469785575, ,0.0199372348967428,2.32550634495514e-05
493,2016.01,A06037201601,0.208650607301,90032,47961,9575,29.846154,131,619,0.211632,47.982063,2275,0,0,0,0,0,Eligible,0.121085604685,2200,75,3.409090909, ,0.0325191077328325,5.27801568386868e-05
494,1902.02,A06037190202,0.0816085240643,90028,27917,9995,99.081988,1519,2109,0.720247,39.903846,3188,0.900092,1,0,0,0.275135,Eligible,0.469058835573,3109,79,2.541009971, ,0.0205620558776077,2.06512470189535e-05
495,2071.03,A06037207103,0.125145055657,90012,17743,4050,97.533849,361,779,0.463415,41.666667,2087,0.891084,0.990903,0,0,0.356998,Eligible,0.465819757494,2189,-102,-4.659661946, ,0.0303466617717617,3.16534966419994e-05
496,2117.04,A06037211704,0.0714070423332,90020,31496,6708,94.340303,1074,1569,0.684512,33.378747,2780,0.779109,0.990533,0,0,0,Eligible,0.405904619427,3317,-537,-16.18932771, ,0.0174749939005881,1.80610922669194e-05
497,2371.02,A06037237102,0.177596022357,90044,28425,3721,66.443403,554,899,0.61624,51.959114,2986,0,0,0,0,0,Eligible,0.200990500294,3126,-140,-4.478566859, ,0.0269720041679805,4.48777477725589e-05
498,2404.01,A06037240401,0.267585356015,90044,30608,8516,64.14359,1010,1264,0.799051,44.418605,4875,0,0,0,0,0,Eligible,0.185678824287,4941,-66,-1.335761991, ,0.0350506995793876,6.75885045007901e-05
499,1044.04,A06037104404,0.208331238684,91331,51477,11229,47.768014,159,595,0.267227,52.76873,2845,0,0,0,0,0,Eligible,0.176656501223,3243,-398,-12.27258711, ,0.0334472218560051,5.28201626478241e-05
500,1047.03,A06037104703,0.451641660517,91331,33333,7556,56.033676,50,538,0.092937,37.171053,2138,0,0,0,0,0.226262,Eligible,0.150507782716,2770,-632,-22.81588448, ,0.0471687269549084,0.000114498533928727
501,1047.04,A06037104704,0.641903253805,91331,52825,4564,41.266927,2,1123,0.001781,42.922374,4357,0,0,0,0,0,Eligible,0.13620068339,3492,865,24.77090493, ,0.0516092121117277,0.000162745151537399
502,1064.05,A06037106405,0.452351462842,91342,44436,12645,43.815201,97,1019,0.095191,29.383886,3377,0,0,0,0,0.377344,Eligible,0.145068323849,3677,-300,-8.158825129, ,0.0440210179530434,0.000114758614245431
